sale_id,sale_date,customer_id,store_id,product_id,quantity
821,2023-04-26,157,4,82,2
822,2023-08-19,115,3,25,1
823,2023-05-18,20,1,92,3
824,2024-08-17,234,4,96,5
825,2023-09-23,265,4,59,5
826,2024-04-13,234,5,16,4
827,2023-09-16,291,2,23,3
828,2023-05-15,260,3,78,2
829,2023-12-29,3,3,62,5
830,2023-12-14,33,5,66,3
831,2023-11-12,28,5,87,4
832,2023-06-16,232,2,99,2
833,2024-06-12,78,2,71,2
834,2023-12-11,153,3,2,5
835,2023-03-31,151,2,42,2
836,2023-02-08,52,3,93,1
837,2023-02-01,285,1,53,4
838,2024-07-29,278,5,90,4
839,2023-05-03,34,3,71,4
840,2023-09-03,193,3,32,4
841,2023-02-02,36,3,44,2
842,2023-05-02,133,1,27,5
843,2023-11-16,74,5,51,5
844,2023-01-17,137,4,16,5
845,2023-02-13,90,3,80,3
846,2023-10-14,156,2,64,1
847,2023-05-25,44,1,24,2
848,2024-02-05,66,5,70,2
849,2024-02-25,119,4,20,2
850,2023-06-29,81,5,99,5
851,2023-06-13,165,4,29,2
852,2024-05-31,261,2,60,2
853,2023-12-16,294,2,98,2
854,2023-11-21,105,2,38,4
855,2023-09-01,119,2,65,4
856,2023-03-10,13,5,69,4
857,2023-05-11,88,5,64,1
858,2024-04-08,253,4,69,2
859,2023-06-05,234,4,46,1
860,2024-04-10,163,5,54,2
861,2023-04-17,216,3,14,1
862,2024-01-19,87,3,96,5
863,2024-02-02,164,3,93,1
864,2023-09-28,283,4,34,3
865,2024-04-05,291,3,30,2
866,2023-01-22,147,4,96,3
867,2024-03-20,12,2,89,5
868,2024-04-07,228,3,56,3
869,2024-04-09,103,5,48,5
870,2023-11-11,294,1,28,1
871,2023-07-27,159,4,3,4
872,2023-07-11,38,2,46,1
873,2024-03-02,246,3,75,3
874,2023-12-05,234,5,2,1
875,2023-03-16,50,1,71,2
876,2023-02-19,114,5,64,1
877,2023-03-31,12,1,33,3
878,2023-01-25,251,2,85,4
879,2024-05-15,157,3,19,5
880,2023-02-20,272,3,49,1
881,2023-05-22,163,2,88,5
882,2024-03-01,260,5,25,4
883,2024-05-22,150,4,98,1
884,2023-07-01,23,5,84,2
885,2023-12-08,91,4,44,2
886,2023-07-31,85,1,20,4
887,2024-07-22,51,5,71,5
888,2023-04-07,160,3,3,4
889,2023-12-20,173,3,29,4
890,2023-11-07,124,2,78,3
891,2024-08-12,299,5,87,1
892,2023-12-30,214,5,54,4
893,2023-02-22,192,4,39,4
894,2024-01-17,25,5,91,5
895,2024-01-19,167,3,27,1
896,2024-07-14,2,5,16,4
897,2023-03-23,206,5,4,3
898,2023-05-17,121,1,64,5
899,2024-02-17,41,5,69,3
900,2024-01-20,292,3,35,2
901,2023-06-06,5,2,9,2
902,2024-07-16,80,3,20,4
903,2024-02-26,30,3,56,1
904,2023-12-05,278,4,41,5
905,2023-10-24,84,5,16,3
906,2023-11-24,53,1,52,1
907,2023-11-04,219,5,19,3
908,2024-02-22,3,4,95,4
909,2023-07-04,95,3,100,2
910,2024-07-04,105,2,11,3
911,2023-12-13,14,3,32,4
912,2023-11-25,171,2,44,3
913,2024-06-15,226,5,14,5
914,2023-03-23,61,1,10,3
915,2023-10-21,261,3,10,3
916,2023-11-16,197,1,29,5
917,2023-04-17,221,2,37,4
918,2023-12-04,110,2,99,5
919,2023-03-15,137,1,6,3
920,2024-04-23,155,2,82,2
921,2023-04-22,105,1,38,3
922,2023-08-21,16,5,70,4
923,2023-08-12,218,5,73,1
924,2024-03-11,270,4,86,1
925,2024-01-12,133,4,78,4
926,2024-02-17,114,2,25,2
927,2023-09-18,189,4,79,2
928,2023-12-01,161,5,100,1
929,2023-10-13,162,5,18,4
930,2024-05-15,40,5,64,4
931,2024-02-12,48,3,45,1
932,2024-02-03,189,3,64,3
933,2023-08-04,212,2,88,4
934,2023-07-15,61,2,27,4
935,2023-06-02,172,1,44,1
936,2023-05-24,77,4,37,3
937,2023-10-28,12,2,20,5
938,2024-01-19,299,4,72,5
939,2024-01-04,151,3,27,3
940,2023-01-08,196,5,13,1
941,2023-10-31,156,1,59,5
942,2024-07-11,151,4,7,5
943,2024-08-12,166,5,57,5
944,2024-08-08,10,3,35,4
945,2024-03-28,213,2,80,5
946,2023-03-18,31,2,24,4
947,2023-07-18,62,5,98,4
948,2024-06-07,186,1,10,5
949,2023-07-26,192,4,10,2
950,2023-09-19,269,2,54,5
951,2024-02-10,37,3,23,5
952,2023-10-06,38,2,85,1
953,2023-05-13,286,5,42,5
954,2024-08-21,33,2,2,3
955,2024-06-07,1,2,47,3
956,2024-04-03,88,2,71,1
957,2023-01-04,239,2,85,5
958,2023-07-22,290,5,42,2
959,2023-11-01,254,4,63,5
960,2023-11-19,135,1,99,3
961,2023-03-28,123,3,7,2
962,2023-09-07,136,3,66,3
963,2023-07-10,107,2,99,4
964,2024-01-28,227,3,94,4
965,2023-06-14,247,2,72,2
966,2024-07-01,196,2,94,1
967,2023-06-09,122,1,22,2
968,2024-04-03,125,2,15,4
969,2023-07-12,292,1,27,1
970,2023-10-11,15,1,20,4
971,2024-04-06,131,5,78,4
972,2023-11-21,266,4,84,2
973,2024-02-23,11,5,32,3
974,2024-04-07,34,4,72,3
975,2023-03-10,59,2,22,4
976,2023-10-20,241,2,81,3
977,2024-03-17,111,2,14,3
978,2023-11-06,30,4,16,2
979,2024-07-04,39,1,38,2
980,2024-07-29,42,1,62,5
981,2023-02-15,136,1,93,4
982,2023-01-05,137,2,4,2
983,2024-08-03,250,4,7,3
984,2023-01-31,95,5,72,2
985,2023-11-13,285,4,96,4
986,2024-06-11,85,1,12,2
987,2023-12-17,207,4,81,2
988,2023-09-07,8,1,52,4
989,2024-06-30,107,2,65,1
990,2023-06-21,182,4,64,2
991,2024-03-29,70,5,1,5
992,2024-06-15,264,4,38,4
993,2024-07-27,195,4,48,1
994,2023-03-07,134,4,35,2
995,2023-03-04,231,5,89,2
996,2023-05-20,61,5,82,1
997,2024-04-03,20,4,2,3
998,2024-07-09,140,2,17,5
999,2023-10-13,292,5,94,2
1000,2023-07-28,53,1,31,3
1001,2023-11-18,100,1,46,2
1002,2023-06-27,84,1,96,5
1003,2023-09-02,3,3,79,1
1004,2023-03-28,167,1,49,2
1005,2023-03-19,233,4,92,4
1006,2024-07-04,232,3,62,4
1007,2023-06-23,163,2,95,2
1008,2023-12-19,179,3,4,2
1009,2023-06-27,246,4,74,1
1010,2023-04-15,66,4,44,4
1011,2023-08-11,163,2,63,3
1012,2023-07-11,12,3,46,2
1013,2023-06-30,56,2,32,5
1014,2024-05-31,190,4,49,3
1015,2023-02-02,289,3,32,4
1016,2024-04-13,155,2,29,4
1017,2024-05-04,3,5,74,4
1018,2023-09-24,17,4,85,2
1019,2023-10-06,17,2,32,5
1020,2023-06-16,258,3,22,3
1021,2023-06-11,2,4,48,3
1022,2024-07-23,274,2,18,3
1023,2023-08-07,43,3,98,5
1024,2023-09-17,177,5,52,1
1025,2023-09-17,226,3,7,4
1026,2024-07-25,86,5,16,1
1027,2023-12-18,80,1,83,3
1028,2024-06-27,210,4,17,2
1029,2023-09-19,196,4,73,1
1030,2024-07-06,164,4,55,5
1031,2023-04-20,54,4,79,1
1032,2023-07-30,300,2,25,3
1033,2023-10-08,240,1,41,3
1034,2024-02-04,260,3,73,3
1035,2023-08-09,69,2,82,5
1036,2023-09-27,202,5,48,1
1037,2023-03-29,266,1,75,3
1038,2024-04-28,43,2,55,5
1039,2024-06-19,76,3,14,1
1040,2023-10-30,182,5,54,2
1041,2023-04-16,74,3,30,4
1042,2023-11-17,170,3,18,1
1043,2023-09-30,162,5,42,1
1044,2023-12-19,238,2,52,3
1045,2024-03-18,69,4,14,5
1046,2024-03-16,57,3,7,4
1047,2023-02-04,65,3,17,2
1048,2023-06-14,233,1,21,4
1049,2023-04-07,271,1,74,2
1050,2023-02-02,54,4,39,2
1051,2023-11-06,207,5,23,4
1052,2023-04-15,204,1,52,4
1053,2023-08-17,223,1,16,2
1054,2024-07-31,182,2,59,5
1055,2024-03-01,286,3,100,1
1056,2023-04-03,98,5,9,1
1057,2023-08-28,237,1,76,4
1058,2024-05-12,180,2,97,4
1059,2024-05-31,289,2,2,1
1060,2024-06-11,145,2,98,5
1061,2024-06-03,234,1,50,5
1062,2024-04-18,35,2,47,1
1063,2024-02-01,123,5,93,4
1064,2023-02-10,124,1,58,4
1065,2023-11-20,130,1,22,1
1066,2023-12-08,47,4,55,4
1067,2023-11-08,101,1,11,5
1068,2023-12-01,289,2,50,3
1069,2023-12-01,86,5,2,1
1070,2023-11-25,60,5,92,2
1071,2023-02-16,165,4,39,1
1072,2024-07-18,29,2,42,4
1073,2024-02-18,134,3,28,1
1074,2023-12-15,158,5,67,1
1075,2024-07-05,43,4,16,4
1076,2024-04-22,203,4,88,4
1077,2024-05-12,33,3,18,3
1078,2023-04-06,164,2,50,4
1079,2023-03-31,201,3,67,2
1080,2024-08-09,276,3,76,3
1081,2023-05-24,264,3,52,5
1082,2023-09-20,61,1,75,2
1083,2023-11-01,89,1,64,3
1084,2024-03-25,105,5,74,2
1085,2024-06-20,83,4,26,2
1086,2023-08-17,106,3,56,4
1087,2024-02-25,62,1,28,3
1088,2024-06-15,183,1,7,5
1089,2024-08-14,16,1,47,2
1090,2023-12-21,114,4,49,1
1091,2023-10-19,173,1,23,2
1092,2023-07-17,251,3,73,4
1093,2024-04-24,134,2,43,5
1094,2023-11-13,207,1,15,4
1095,2023-03-25,113,5,55,5
1096,2024-05-03,25,4,10,2
1097,2023-04-13,211,5,50,1
1098,2023-04-01,199,3,9,4
1099,2024-03-10,37,1,56,1
1100,2024-04-10,240,2,18,1
1101,2023-12-10,133,3,94,3
1102,2023-03-21,292,3,88,5
1103,2023-08-19,42,2,55,2
1104,2023-08-24,252,4,89,1
1105,2023-09-28,147,1,93,4
1106,2023-02-21,159,1,93,3
1107,2024-01-07,31,1,26,2
1108,2023-04-19,73,4,95,2
1109,2024-01-07,252,5,54,2
1110,2023-06-30,201,2,65,3
1111,2023-10-02,25,3,95,2
1112,2024-02-28,171,1,66,3
1113,2024-06-23,63,4,76,2
1114,2023-11-21,49,2,67,3
1115,2023-02-19,207,1,83,5
1116,2024-06-19,95,1,27,5
1117,2024-05-01,261,5,12,2
1118,2023-09-03,52,4,80,2
1119,2023-08-12,4,3,56,4
1120,2023-07-15,218,1,48,4
1121,2024-08-13,245,2,43,1
1122,2023-12-12,212,1,51,4
1123,2023-11-10,60,1,33,1
1124,2023-03-25,184,5,88,2
1125,2024-03-20,91,5,29,5
1126,2023-11-10,217,4,5,5
1127,2023-10-27,98,5,13,1
1128,2024-06-12,145,1,42,3
1129,2024-02-24,126,3,12,2
1130,2023-03-20,188,1,70,5
1131,2023-09-24,113,5,65,2
1132,2024-04-01,10,5,13,1
1133,2023-08-09,14,4,16,2
1134,2024-02-03,181,4,19,4
1135,2024-01-03,152,5,69,1
1136,2023-09-19,125,1,39,5
1137,2023-07-22,16,5,23,4
1138,2023-11-05,243,2,37,1
1139,2023-04-13,52,4,89,5
1140,2023-05-19,104,2,33,2
1141,2023-05-12,193,2,73,3
1142,2023-01-18,37,5,55,3
1143,2023-11-09,247,1,4,3
1144,2024-02-12,70,4,80,2
1145,2024-03-26,62,2,4,2
1146,2023-03-06,259,2,15,5
1147,2024-01-30,212,3,66,3
1148,2024-08-19,245,2,85,5
1149,2024-01-09,100,5,82,1
1150,2023-02-07,252,4,82,2
1151,2024-03-18,230,5,31,3
1152,2023-10-29,54,3,60,2
1153,2023-04-11,106,5,41,5
1154,2023-12-18,18,3,29,4
1155,2023-02-13,168,3,15,5
1156,2023-12-03,175,4,30,2
1157,2024-03-21,62,3,36,3
1158,2023-04-26,115,3,73,1
1159,2023-11-14,297,2,29,5
1160,2024-03-11,215,3,96,4
1161,2023-09-04,54,1,91,1
1162,2024-06-07,215,1,35,1
1163,2023-10-18,52,3,88,1
1164,2023-09-28,274,5,10,4
1165,2024-03-07,84,3,85,4
1166,2023-08-30,105,5,97,1
1167,2023-12-08,294,2,33,1
1168,2024-03-20,93,1,7,5
1169,2023-06-20,113,3,4,5
1170,2024-03-18,147,5,54,5
1171,2023-06-24,294,3,70,5
1172,2024-06-11,275,1,40,1
1173,2023-03-30,42,3,64,4
1174,2023-05-08,60,5,98,5
1175,2024-07-18,128,2,36,5
1176,2023-03-15,47,3,89,3
1177,2023-01-07,166,2,62,3
1178,2023-03-24,295,5,69,3
1179,2023-10-29,234,3,63,5
1180,2023-09-30,96,5,18,1
1181,2024-03-18,39,1,80,3
1182,2024-01-25,57,1,86,3
1183,2023-06-22,142,3,20,5
1184,2023-11-18,80,2,50,3
1185,2024-01-08,121,3,32,5
1186,2023-09-17,3,3,27,5
1187,2024-08-10,229,4,74,4
1188,2024-06-25,88,3,55,3
1189,2023-07-17,87,4,78,4
1190,2023-09-28,58,1,59,1
1191,2023-05-21,268,5,94,2
1192,2024-04-28,279,4,98,1
1193,2023-03-09,19,4,93,4
1194,2024-05-17,226,5,43,5
1195,2023-08-09,242,5,91,2
1196,2023-01-18,9,4,76,3
1197,2023-03-13,158,3,89,1
1198,2023-09-19,17,3,14,3
1199,2023-05-30,145,5,36,2
1200,2023-09-13,290,5,59,2
1201,2024-08-19,255,5,84,4
1202,2024-06-05,240,4,65,2
1203,2024-01-28,265,3,98,3
1204,2024-05-20,9,2,78,5
1205,2023-10-03,97,2,100,5
1206,2023-02-28,78,3,83,5
1207,2023-05-20,256,5,39,5
1208,2024-05-22,169,5,92,3
1209,2023-05-04,107,1,77,1
1210,2024-03-12,10,5,2,1
1211,2024-05-29,154,4,73,3
1212,2023-11-28,136,5,76,2
1213,2024-07-26,271,5,75,1
1214,2023-02-28,197,1,49,5
1215,2024-01-14,215,4,38,4
1216,2023-03-10,219,1,68,3
1217,2024-05-14,50,2,18,3
1218,2023-04-05,275,4,25,5
1219,2024-07-19,219,1,9,1
1220,2024-03-07,133,5,42,2
1221,2024-06-26,220,1,81,4
1222,2023-02-28,69,5,36,1
1223,2023-09-09,256,4,15,3
1224,2024-05-20,251,3,97,5
1225,2023-05-22,187,5,94,2
1226,2024-03-11,54,1,85,2
1227,2023-03-21,291,5,27,2
1228,2024-04-12,116,1,58,3
1229,2023-09-13,230,1,14,3
1230,2023-02-06,128,3,82,1
1231,2023-12-23,283,1,20,4
1232,2023-02-05,23,1,35,4
1233,2024-01-05,30,4,74,4
1234,2024-08-21,192,2,68,2
1235,2023-08-05,209,3,74,3
1236,2023-08-23,156,1,69,1
1237,2023-11-03,147,1,28,1
1238,2023-03-11,135,1,58,2
1239,2023-09-08,252,2,33,3
1240,2023-12-14,47,4,9,3
1241,2024-05-22,160,4,29,3
1242,2023-12-30,63,2,67,4
1243,2024-01-02,247,5,54,2
1244,2024-01-03,162,4,21,4
1245,2023-09-20,291,3,49,5
1246,2023-01-10,265,1,73,2
1247,2023-05-14,273,1,53,5
1248,2023-03-03,184,4,82,3
1249,2024-07-25,277,3,5,4
1250,2023-06-28,1,2,53,3
1251,2023-05-07,168,3,4,3
1252,2023-09-20,255,1,23,2
1253,2024-01-27,128,4,27,4
1254,2024-04-28,212,4,23,1
1255,2023-07-30,73,1,51,3
1256,2023-11-15,209,5,23,5
1257,2023-04-10,199,4,59,5
1258,2023-01-16,60,4,81,5
1259,2024-04-25,131,2,92,4
1260,2023-11-13,147,5,38,2
1261,2024-02-17,295,2,54,2
1262,2023-10-09,144,2,34,1
1263,2023-11-25,178,3,37,5
1264,2023-12-26,139,3,81,1
1265,2023-05-14,281,5,42,1
1266,2024-06-07,166,2,77,2
1267,2023-11-22,213,1,57,1
1268,2024-03-24,209,2,27,5
1269,2023-02-01,51,3,10,5
1270,2024-05-23,127,4,80,2
1271,2024-07-07,108,4,49,3
1272,2023-09-29,1,3,54,5
1273,2024-03-14,207,4,57,2
1274,2024-07-03,76,5,47,5
1275,2023-12-17,249,4,72,3
1276,2024-07-16,130,4,15,3
1277,2024-04-02,229,4,85,3
1278,2023-10-19,173,4,8,2
1279,2023-02-01,59,3,47,2
1280,2024-01-02,187,4,35,4
1281,2024-06-30,285,4,32,1
1282,2023-02-15,133,4,15,5
1283,2023-12-26,228,2,99,4
1284,2023-02-19,76,5,82,3
1285,2024-03-09,69,2,92,5
1286,2024-01-21,136,4,37,3
1287,2023-11-29,96,4,13,4
1288,2023-03-27,156,4,83,5
1289,2023-12-27,103,5,78,4
1290,2024-08-16,254,1,25,3
1291,2024-03-23,290,5,49,3
1292,2024-06-22,263,1,72,2
1293,2023-02-10,223,4,25,5
1294,2024-02-14,277,3,79,4
1295,2024-05-24,156,3,21,2
1296,2023-08-06,141,3,88,1
1297,2023-08-10,128,1,48,3
1298,2024-03-19,183,4,77,5
1299,2023-07-13,35,2,29,5
1300,2024-06-16,185,2,70,2
1301,2023-04-20,253,1,2,3
1302,2024-05-16,136,5,75,5
1303,2023-09-15,63,1,57,5
1304,2024-02-08,160,4,94,1
1305,2023-02-07,48,1,68,1
1306,2024-05-15,118,5,39,5
1307,2023-02-17,143,5,41,1
1308,2024-05-04,20,3,38,4
1309,2023-05-30,183,5,90,1
1310,2023-08-15,276,3,19,3
1311,2024-05-12,254,3,72,2
1312,2024-01-20,246,1,76,2
1313,2023-07-03,59,3,36,5
1314,2024-03-06,106,2,78,2
1315,2023-01-04,32,1,24,1
1316,2023-03-24,13,1,21,2
1317,2024-08-13,65,4,22,4
1318,2023-07-27,101,3,28,1
1319,2024-06-19,21,3,84,1
1320,2023-01-08,123,4,57,5
1321,2024-04-15,145,3,74,5
1322,2023-08-03,148,3,4,3
1323,2023-09-16,55,1,77,3
1324,2023-04-25,247,3,46,4
1325,2024-07-06,56,5,14,1
1326,2024-02-12,13,2,94,2
1327,2024-04-10,161,2,31,5
1328,2023-02-21,256,1,76,4
1329,2023-02-24,54,4,26,1
1330,2024-03-24,223,5,45,2
1331,2024-05-13,89,2,56,5
1332,2023-06-21,122,2,88,5
1333,2023-08-19,111,1,96,4
1334,2024-07-19,69,5,35,4
1335,2023-01-25,33,5,2,2
1336,2023-06-25,148,2,70,1
1337,2023-04-19,279,1,68,5
1338,2023-06-01,73,5,61,1
1339,2023-09-24,42,2,70,2
1340,2023-02-20,185,1,23,3
1341,2023-01-03,57,4,47,3
1342,2024-04-23,277,1,81,1
1343,2023-04-27,1,5,53,5
1344,2023-01-24,62,1,8,1
1345,2023-10-10,280,2,42,5
1346,2023-08-18,299,3,71,3
1347,2023-05-06,263,2,100,3
1348,2023-03-16,114,3,61,3
1349,2023-01-24,146,5,11,1
1350,2023-12-21,131,1,87,2
1351,2023-06-08,210,3,76,1
1352,2023-12-02,147,3,98,4
1353,2024-01-30,239,1,81,4
1354,2023-10-26,203,4,94,5
1355,2023-03-26,229,2,72,1
1356,2023-01-25,17,1,97,1
1357,2024-03-06,164,1,72,3
1358,2023-01-13,64,4,68,1
1359,2024-08-12,40,4,40,3
1360,2024-04-02,52,3,23,4
1361,2023-11-25,240,3,89,5
1362,2024-08-19,267,4,69,3
1363,2024-08-13,49,1,27,5
1364,2023-09-21,98,1,38,3
1365,2023-01-15,99,5,69,5
1366,2024-04-06,200,5,78,5
1367,2024-08-21,53,4,66,2
1368,2023-02-27,247,3,99,3
1369,2023-01-26,252,3,40,1
1370,2023-06-09,147,5,52,5
1371,2024-02-26,152,2,86,4
1372,2023-10-02,77,5,47,3
1373,2023-07-21,66,1,98,3
1374,2023-10-24,44,4,83,5
1375,2023-08-18,20,1,23,1
1376,2024-02-11,11,2,59,5
1377,2024-02-16,253,2,6,5
1378,2024-04-20,264,3,12,1
1379,2023-05-05,2,5,55,4
1380,2023-03-27,10,3,64,1
1381,2023-09-29,224,2,47,2
1382,2023-01-11,260,2,92,3
1383,2024-03-21,41,5,46,3
1384,2023-07-14,3,5,30,4
1385,2024-06-21,73,1,36,1
1386,2023-04-04,176,2,90,2
1387,2023-11-21,40,1,98,1
1388,2023-01-15,66,3,93,2
1389,2024-01-07,160,3,76,5
1390,2023-09-27,248,1,16,1
1391,2024-02-18,213,1,27,2
1392,2023-09-29,92,1,9,5
1393,2024-04-30,128,2,49,5
1394,2024-01-29,53,4,83,1
1395,2023-06-01,225,1,54,4
1396,2024-07-16,137,5,40,4
1397,2024-04-28,295,1,30,4
1398,2024-06-19,87,4,9,3
1399,2023-10-24,146,5,49,1
1400,2023-01-22,237,2,32,3
1401,2023-11-15,294,4,87,2
1402,2024-08-18,227,2,7,4
1403,2023-12-23,84,2,22,3
1404,2023-06-03,108,4,79,5
1405,2024-04-25,29,5,25,5
1406,2023-04-05,120,3,79,5
1407,2023-02-24,129,3,28,5
1408,2023-10-09,162,4,3,3
1409,2023-07-14,64,1,41,3
1410,2023-04-30,113,4,72,2
1411,2023-01-26,279,5,73,1
1412,2024-01-06,46,2,21,5
1413,2024-04-23,272,4,85,1
1414,2024-07-04,102,5,41,5
1415,2024-05-15,233,3,66,1
1416,2023-02-21,37,3,24,4
1417,2023-01-13,179,2,15,1
1418,2023-01-17,100,3,4,4
1419,2024-02-29,263,4,83,4
1420,2023-12-21,250,3,57,1
1421,2023-08-19,268,2,59,3
1422,2024-03-21,140,5,73,2
1423,2023-08-17,286,4,7,5
1424,2023-04-28,14,5,1,4
1425,2024-02-22,237,1,96,4
1426,2024-04-29,181,2,29,2
1427,2023-12-28,150,2,22,3
1428,2024-02-17,180,2,80,2
1429,2023-10-15,97,3,85,4
1430,2024-06-04,82,5,96,1
1431,2023-03-18,246,2,51,4
1432,2024-04-08,69,2,15,4
1433,2023-04-12,105,4,51,5
1434,2023-12-08,27,1,4,5
1435,2024-07-18,237,2,9,3
1436,2023-04-16,280,3,9,4
1437,2023-12-18,146,5,37,5
1438,2024-05-28,36,1,39,5
1439,2024-05-21,96,3,44,5
1440,2024-07-17,267,4,75,1
1441,2024-03-21,173,3,40,4
1442,2024-02-03,88,1,71,2
1443,2023-09-01,300,1,71,2
1444,2024-03-18,77,1,74,4
1445,2023-10-11,84,5,64,5
1446,2024-06-07,263,4,51,1
1447,2023-04-06,44,4,85,2
1448,2023-02-22,50,1,27,5
1449,2023-12-24,213,4,39,5
1450,2024-02-10,142,2,63,5
1451,2024-08-02,241,3,79,5
1452,2023-07-23,180,5,95,2
1453,2024-03-12,143,3,67,5
1454,2023-10-22,258,5,81,1
1455,2024-01-19,128,1,76,2
1456,2023-12-23,164,3,51,3
1457,2024-06-20,89,1,76,5
1458,2024-02-01,34,5,28,2
1459,2023-08-03,1,1,62,2
1460,2023-08-16,76,3,63,4
1461,2023-11-30,284,4,95,3
1462,2023-01-25,30,5,7,3
1463,2023-12-13,167,5,4,4
1464,2023-11-26,133,2,57,4
1465,2023-01-15,206,3,64,5
1466,2024-08-01,44,4,82,2
1467,2023-06-05,203,2,25,4
1468,2023-12-08,196,2,4,3
1469,2024-05-14,58,4,89,1
1470,2024-05-25,80,4,87,3
1471,2023-04-08,228,2,83,4
1472,2024-06-08,61,5,68,2
1473,2023-05-25,33,2,48,4
1474,2024-06-17,268,5,22,1
1475,2024-02-08,173,5,76,4
1476,2023-09-20,263,5,61,3
1477,2024-06-10,218,4,34,4
1478,2024-03-15,28,3,36,3
1479,2023-08-27,185,3,33,3
1480,2023-10-13,178,1,76,1
1481,2024-04-23,134,3,26,5
1482,2024-04-22,235,5,65,5
1483,2023-12-14,78,5,66,3
1484,2023-08-27,33,5,78,1
1485,2024-06-21,290,5,11,4
1486,2023-07-17,30,2,33,5
1487,2024-07-30,50,2,65,3
1488,2023-10-30,65,1,6,1
1489,2023-10-16,218,2,31,4
1490,2024-02-13,103,2,76,1
1491,2024-07-30,223,3,69,1
1492,2023-02-14,58,1,66,1
1493,2023-08-17,136,2,54,4
1494,2023-10-17,45,1,73,3
1495,2023-04-26,50,1,57,4
1496,2024-07-12,48,5,20,2
1497,2023-12-23,195,4,79,4
1498,2023-11-05,283,2,78,2
1499,2024-04-13,127,2,50,4
1500,2023-04-24,168,5,82,5
1501,2023-06-26,176,5,27,2
1502,2023-12-26,64,2,53,1
1503,2023-11-10,35,1,49,3
1504,2024-05-21,52,4,82,5
1505,2023-04-23,87,5,40,2
1506,2024-05-16,36,3,31,1
1507,2024-01-22,264,4,24,1
1508,2024-06-02,240,4,74,4
1509,2023-01-04,229,2,82,5
1510,2023-09-23,23,2,97,5
1511,2023-05-02,136,4,12,5
1512,2023-08-27,87,3,82,1
1513,2023-12-08,296,3,87,3
1514,2023-03-21,297,3,76,5
1515,2024-03-19,202,2,31,2
1516,2023-03-03,86,1,73,4
1517,2024-02-27,226,1,9,2
1518,2024-01-06,276,5,9,1
1519,2024-01-09,166,5,69,2
1520,2023-11-16,101,3,93,2
1521,2024-02-10,197,4,32,1
1522,2023-02-07,31,4,22,3
1523,2024-05-16,272,2,7,1
1524,2024-03-10,5,3,52,1
1525,2024-06-18,152,5,97,2
1526,2023-11-07,152,2,30,2
1527,2024-07-27,150,4,99,5
1528,2023-10-29,6,2,93,2
1529,2024-04-11,52,2,2,1
1530,2024-06-13,146,3,28,5
1531,2024-01-10,4,2,10,3
1532,2023-07-20,174,4,12,4
1533,2023-05-16,219,4,43,4
1534,2024-07-23,82,2,29,1
1535,2024-04-19,123,3,61,4
1536,2023-10-23,285,1,55,4
1537,2024-05-01,19,1,35,4
1538,2023-10-22,127,2,53,3
1539,2023-11-06,37,4,57,3
1540,2023-04-24,55,1,71,2
1541,2024-01-17,77,5,94,3
1542,2023-03-19,148,3,53,3
1543,2024-01-16,66,5,45,2
1544,2023-12-14,246,5,28,2
1545,2024-01-30,60,3,58,4
1546,2023-11-14,118,3,6,2
1547,2023-02-11,116,3,3,5
1548,2023-02-13,236,2,1,4
1549,2023-06-24,25,1,35,5
1550,2024-08-21,53,4,61,3
1551,2024-06-26,30,5,15,4
1552,2023-06-10,180,4,68,5
1553,2024-02-19,90,1,40,1
1554,2023-03-24,96,5,76,5
1555,2024-04-12,77,2,6,2
1556,2023-10-11,285,5,67,1
1557,2024-04-22,159,5,95,1
1558,2023-11-25,74,2,80,3
1559,2023-04-26,178,4,56,5
1560,2023-10-03,115,3,8,1
1561,2023-03-25,237,4,99,4
1562,2023-01-31,119,5,14,3
1563,2024-06-14,70,1,12,5
1564,2023-12-15,247,5,22,2
1565,2023-09-19,147,5,68,2
1566,2023-06-27,66,1,54,2
1567,2023-07-18,204,2,49,2
1568,2023-01-08,288,2,94,5
1569,2023-11-03,177,2,54,2
1570,2024-01-23,146,4,34,3
1571,2023-08-01,227,3,87,1
1572,2023-05-11,241,4,38,4
1573,2024-06-18,241,5,36,2
1574,2023-12-14,133,4,48,4
1575,2024-08-05,133,3,60,3
1576,2024-01-18,34,1,55,5
1577,2023-08-12,249,3,47,1
1578,2023-09-16,103,2,23,2
1579,2024-02-01,219,4,88,1
1580,2024-07-23,27,1,29,2
1581,2023-03-03,264,5,19,3
1582,2024-03-24,211,5,11,2
1583,2023-02-28,10,3,22,5
1584,2023-07-16,40,5,39,4
1585,2024-03-26,234,4,31,1
1586,2024-05-14,40,5,6,2
1587,2023-12-13,91,2,3,2
1588,2023-05-07,58,2,26,1
1589,2023-12-10,80,3,46,5
1590,2023-10-11,78,2,50,2
1591,2023-09-30,95,3,26,4
1592,2024-02-03,186,1,11,1
1593,2023-12-02,242,4,100,3
1594,2024-06-03,146,3,79,5
1595,2024-02-16,157,4,2,4
1596,2023-03-11,204,4,97,3
1597,2023-03-27,219,3,14,2
1598,2024-02-07,81,5,70,2
1599,2024-02-03,37,3,7,3
1600,2023-11-18,259,2,51,4
1601,2023-10-17,174,3,74,5
1602,2023-11-02,57,3,56,4
1603,2023-06-07,107,4,6,4
1604,2023-10-20,56,5,32,1
1605,2024-04-03,300,1,35,3
1606,2024-04-27,279,2,9,4
